""	"SHS-1-1-HS0hr"	"SHS-1-2-HS48hr"	"SHS-1-3-HS72hr"	"SHS-1-8-Sa"	"SHS-1-9-Aly"	"SHS-2-1-HS0hr"	"SHS-2-2-HS48hr"	"SHS-2-3-HS72hr"	"SHS-2-8-Sa"	"SHS-2-9-Aly"
"FBgn0030605"	9.43422695941272	9.20677451856268	10.2089090171624	9.56318611545282	9.19930708331523	9.30166509850191	9.16515804708817	10.1811448012635	9.66225497631591	9.1576227852591
"FBgn0030607"	8.08683181801802	9.67349810608191	9.18185865156603	9.75522844796936	10.9073654237684	7.78387231325655	9.63426240220371	8.95222403337145	9.72687257468001	10.8400297380292
"FBgn0030608"	12.3727847007783	11.2387955851252	10.5161666031428	10.6112349120398	10.0185113126898	12.395815348093	11.2637404230034	10.5191149399105	10.5425105579054	10.0746792316072
"FBgn0030610"	7.76960284909917	8.58733893759165	9.29650555531545	8.44202664653525	8.79025217435171	7.48154153905776	8.71715408366106	9.21133549494061	8.55211721799118	8.76324939954101
"FBgn0030611"	9.04217499342889	8.3175730277776	8.0601390104447	8.06133150865393	8.15718624824272	8.92420674659055	8.37710392035162	7.91370423837481	7.99076595171367	8.20010494350546
"FBgn0030612"	7.74484390816227	6.46305940480594	6.46808463253994	6.3475086812188	7.57231314613019	7.85802983138708	6.48618388985698	6.30918477810695	6.48759917664267	7.12417837066817
"FBgn0030613"	8.96988760968959	8.23781480299718	8.18883220423814	5.40183086917768	5.70307132595199	8.92149913461466	8.10092378175489	8.31440263830261	4.7841141930093	5.92872244297018
"FBgn0030614"	3.41671171087484	8.27387871809841	9.2241133610266	8.2039995144163	5.72442364105733	2.64652395307124	8.22001767378418	9.31863942349064	8.20607230323961	5.69009953473791
"FBgn0030615"	8.71248811423146	7.63213568594001	7.77344412638397	7.79843749597709	5.61593138057554	8.60662623393496	7.86623840537664	7.99183167909469	7.74625229413005	5.75971775932312
"FBgn0030616"	13.3458613550835	12.2369253778185	12.0188867389677	12.1259869501843	12.2169102721004	13.3506976451839	12.2389932300138	12.0281017174075	12.0891904859312	12.2210698928159
"FBgn0030617"	5.94638296757735	6.01883293456235	6.5345600369083	8.41284673792139	8.49959081043238	6.17564627645351	5.84994851487949	6.69496404945452	8.47500697808682	8.36060587081591
"FBgn0030620"	2.30695265580804	9.92366448881804	10.7549460718333	9.83456318307218	9.17910465243636	2.80770916108265	9.88143562077402	10.7106017089457	9.77355513629388	9.24102627862579
"FBgn0030622"	1.98150530860583	8.77349430407072	10.6882091700376	8.68979991544634	1.72380664145806	2.94942544799528	8.77318783736917	10.7171322963667	8.82317017456178	2.23152993071205
"FBgn0030623"	2.75631665275774	9.48356544648097	12.1765637110239	11.0803490416256	6.9931585347575	2.17746201290625	9.49090286481169	12.2460148148847	11.065523252302	7.12716548358581
"FBgn0030624"	2.19465630480618	9.84376748736177	11.4156620484118	9.81769900550321	5.24356730770398	2.53882070271959	9.82517045378562	11.3711175836956	9.86185127932711	5.42901342917917
"FBgn0030625"	9.7615607305005	12.4090087632075	13.2671019249737	12.322202240089	11.6992532106309	9.81438600405905	12.4250644083907	13.2915541758748	12.2969763383039	11.757234024657
"FBgn0030628"	9.13816498220843	8.16601343985867	8.67661543629994	7.52265295243963	8.09932560929289	9.01544956392241	8.11619482711147	8.53722746684099	7.61284026436467	7.998867235645
"FBgn0030629"	10.2854117759088	12.4214851014043	11.5998572029918	12.0302124331127	12.7601266992243	10.1475483234017	12.383605705677	11.5824478674028	12.0043980802496	12.7879610659191
"FBgn0030630"	10.5741583122457	10.8842900175389	9.46680696998005	10.3118715892793	11.9637314517938	10.5638022742852	10.7939829045858	9.47826499120863	10.3149010680295	11.9835610340463
"FBgn0030631"	11.5304003069703	11.1610065132297	9.51015444478719	9.805317915637	11.1046980340054	11.5093338663071	11.1083338286009	9.40709401448929	9.73635454873448	11.1500370963754
"FBgn0030634"	4.44646481950566	3.7680573599912	3.94247725341864	6.39898177493991	3.81668286554045	4.1016783931597	2.92054596562688	3.27372009281198	6.5590707569451	4.12622298073117
"FBgn0030638"	8.03084581082739	6.9367673210017	7.13738493845953	7.27333983313118	6.55993102404818	7.92479486243237	7.05418504228732	7.29418766395487	7.22799318403239	6.47543202217617
"FBgn0030641"	1.25089671691855	0.0871504167132577	1.8128405633369	1.79070501516562	1.312396417723	1.49316420790021	0.969108232541162	1.72732116334042	1.42213712641121	3.02471899511198
"FBgn0030642"	5.31655966638952	6.93909828582531	8.4698871797401	7.35311993627591	5.62977042801917	4.83938912885263	6.78781873452319	8.4841636896889	7.25363456880895	5.7437787231372
"FBgn0030643"	2.37746215634925	3.22478172277309	6.10368134622561	4.47026574369396	0.985997485559417	2.25431721693236	3.56572150941686	6.11100352773059	4.4755433688405	2.5693992478144
"FBgn0030645"	6.45873663088856	7.17136025117709	8.00404943338349	8.69703338691839	8.68650937126499	6.10913728205148	7.10625062466656	8.1873405983516	8.75925161760719	8.86114029190878
"FBgn0030646"	9.54972736664576	9.74422155516377	8.59869997155281	8.37455058190438	9.27323154484462	9.50952400799735	9.92787578273778	8.76907516942	8.33273603051138	9.22126370412893
"FBgn0030647"	13.2427673232159	11.1590173902847	11.1286645981698	9.93760025472722	10.2416952647222	13.2435077244643	11.1761378637588	11.0229003392445	9.88159038099946	10.2433453061348
"FBgn0030648"	12.292887835397	12.4519784896078	12.4041060311811	13.1308251317901	12.7495334770109	12.3675895294794	12.4811395395709	12.4111958429143	13.1305731858923	12.7278623586031
"FBgn0030653"	8.9159479842413	8.99760936004027	10.107201396671	9.6057573736795	7.90864291696008	8.95321994235179	8.97683271260015	10.1350643663312	9.65183771328115	8.14360367392677
"FBgn0030654"	6.3504581886948	7.03380083680455	5.24376502379641	5.99517710539116	7.51094323968832	6.40316579098811	6.65413703676293	5.46118202610002	6.06918860135976	7.50817307929058
"FBgn0030655"	9.30273325916451	7.80403708057617	7.53003180775656	7.51402617641942	8.51505980485624	9.38835625556335	7.9669474684792	7.59570394475636	7.42207265110679	8.56767304452216
"FBgn0030657"	8.77663378087004	9.15363072631137	9.36695568577622	9.76309325453733	9.90807815788844	8.91545727982711	9.183281261093	9.40947988117636	9.72961059783505	9.92344131673622
"FBgn0030658"	11.3215145723846	10.6583811951192	10.7413084117421	10.9735088944469	11.1081267988654	11.3841601250549	10.6759272000369	10.7918303398296	11.0517486159988	11.1054714472229
"FBgn0030659"	9.82786363337598	11.2125646411532	10.1765139965064	10.3466470861624	11.0641756881168	9.82203932550174	11.2179612181229	10.2017111791065	10.3902459692576	11.0787849922004
"FBgn0030660"	11.18313026081	11.5301284200412	11.9354641657628	11.4194729504404	10.9993022421271	11.1831305284969	11.5558596363028	11.9405127659314	11.4772381167596	11.0289884647364
"FBgn0030661"	9.6870092872411	9.56742943405914	11.3835706873998	9.56715389344596	7.84822166385847	9.84845824850871	9.54083061283061	11.4713250386887	9.56872567105845	7.60854537144575
"FBgn0030662"	9.1407074988603	7.77468525582894	8.0256735277416	8.33836863230558	9.89124905230913	9.00214470632038	8.08707056552564	8.18753810441421	8.25542057772545	9.93367417346713
"FBgn0030663"	1.66482094570785	9.03630037701988	8.02115140087952	6.93445617595129	7.60502160691255	1.54714326115841	9.04509349399163	7.81416893359204	6.71113313086533	7.52524088701639
"FBgn0030664"	8.61298782581891	6.01052921278134	6.9975527566561	5.9302977374896	5.30405241176251	8.51369092678692	6.07731254587094	6.76725887887488	5.76642015857748	5.50924603807644
"FBgn0030665"	4.97195642520086	4.72860047169741	7.08054702251629	5.94720117041397	2.88006688336315	4.58033862857084	4.19549025343985	6.77343164784126	5.78574297552325	3.096458168537
"FBgn0030666"	5.34603863815977	4.06233583080791	4.8477571348929	4.2879600279194	3.01096258123716	5.10065780972577	3.37596652449757	5.04337112141278	4.80107520898921	3.46273230944334
"FBgn0030667"	13.6164185935053	12.2394753601216	10.8173421671526	9.6802779059853	11.8190945577021	13.6054463322244	12.2000473885488	10.8278755141882	9.6621473835155	11.811337423525
"FBgn0030668"	8.22484577307946	9.88486580383432	10.1981287693212	10.3896298580165	9.99106739552536	8.12244269125748	9.91000226324536	10.1386790320067	10.4354181925167	9.99185380234653
"FBgn0030669"	7.55436026471558	6.87166999851742	7.89073718233213	7.87047112212698	7.28425114270041	7.41941393500588	6.58392959265136	8.11560533949306	7.88788233644859	7.36959423056348
"FBgn0030670"	9.60565162333842	9.73719295729569	10.2717992304644	10.4737039071804	10.543036809559	9.70620316102015	9.76215471227512	10.2380185298517	10.4236064789916	10.5481640226652
"FBgn0030671"	9.23955201327544	9.02887156696002	8.51540849567267	8.73077411635377	8.98673174630572	9.2539717635369	9.02988834377561	8.72316325748723	8.94615518435453	9.06339399222166
"FBgn0030672"	13.0807378756728	12.4018748234635	12.6484615034367	11.6668099656458	12.5982679776048	13.0570370925179	12.4035172876615	12.6930305274986	11.6947621589791	12.5376076538121
"FBgn0030673"	8.86432882527607	10.1781019906821	11.0395432354504	9.29633299623201	10.3913614307302	8.61907948964196	10.149788711497	10.995163349439	9.29321906823855	10.38274151563
"FBgn0030674"	14.3459874518325	13.1677256237381	12.2533434491017	11.7610018081742	12.8961294292592	14.3565698191401	13.1849080919491	12.2440284715761	11.8055671928687	12.9338451889114
"FBgn0030675"	7.97016388250906	8.20813198600278	7.39696760180867	8.83841815190674	7.52629314678892	7.84848157131567	8.22408470060518	7.36855981947915	8.68088608843656	7.59282786191711
"FBgn0030676"	6.33695658793532	8.24744942891811	8.30983464093129	8.698399327978	8.60753520401267	5.8802609990136	8.19209142247914	8.17063096755736	8.58115756617226	8.6802056154054
"FBgn0030678"	8.62215315997507	8.58495704327648	8.11975586213005	9.1713645499022	8.91014993829633	8.40033726758782	8.56959089961879	8.22368453182454	9.39278809812965	9.01798708067237
"FBgn0030679"	8.94378595317917	9.21369872757195	8.59387756994307	9.68439438970024	9.24425805750942	9.09104088275748	9.17337792913409	8.76923952374418	9.82113792889943	9.09121008652347
"FBgn0030680"	9.94999645700904	9.13430081224156	8.49517716254605	8.5790050701101	10.2065746211704	9.86906818790497	9.11166481419341	8.34477178240892	8.49380037409798	10.1307577404366
"FBgn0030683"	8.51508482453464	8.54660758911596	7.58025600065448	7.21770517496102	8.3990299278236	8.51476777934118	8.54586657072314	7.40045818476949	7.10678010136659	8.29813247021784
"FBgn0030684"	1.79709099613739	4.17326870426509	8.98675225442619	6.46789574817906	6.8644488749686	1.67743585422928	3.2127968952066	8.87012576894454	6.36380472832866	6.83089354678864
"FBgn0030685"	10.7858012223363	11.9402413780959	11.9066643339815	11.1753817592876	10.6147724737504	10.7763462948312	11.9657145877677	11.9208892543843	11.1542568446179	10.5350546150933
"FBgn0030686"	9.48811975095546	9.67125114646561	8.97417431123448	9.75104017256259	10.7690517620397	9.58187904928788	9.65214121672326	8.87255585443023	9.7304683325084	10.7428317988433
"FBgn0030687"	9.30456455263421	9.50666369317001	8.52278098492051	9.52740469395766	10.4778246401811	9.28640220058735	9.430960188882	8.47527348126518	9.54178762159326	10.4244306174002
"FBgn0030688"	1.09283906250341	1.28969015094276	3.52511315148656	4.87098706917938	2.47823164204431	0.998737531360709	0.779671550451745	2.57240119390197	4.49484400713476	2.12205754776683
"FBgn0030691"	5.97251710823308	10.256489795173	12.1434196745312	10.7210106291739	7.36594086207997	5.1795182838264	10.3886534935571	12.0811197203918	10.7299153687987	7.52909169118182
"FBgn0030692"	10.6740864349983	11.2228660668609	10.7518534740257	11.0644136971478	12.6448589531112	10.7220155160096	11.2679192606901	10.8001055383969	11.0608350806516	12.6553994369302
"FBgn0030693"	9.14207237477696	9.58023084246769	10.3174156343399	10.4620119032476	9.76559741044942	8.85925956690185	9.48604090794862	10.1325035348386	10.3568270076258	9.67615531954657
"FBgn0030694"	8.82134306972507	9.43416577862404	9.4341859460686	10.8058628364444	10.114775511029	8.7119828078396	9.57633263860469	9.4336263100856	10.8825765618554	10.2132251657172
"FBgn0030695"	10.6278926312885	10.8964903515288	10.8707972969519	11.0376324932604	11.328782419494	10.6074032532046	10.9164915520651	10.8751497528228	11.0929113487402	11.3330910104908
"FBgn0030696"	3.43504602113394	8.88303746739092	10.8587724711961	9.64401736398312	3.53605828137383	3.53167564675937	8.83574089763171	10.8407284887552	9.67526935138202	3.11359870652892
"FBgn0030697"	5.60365587154866	13.1877148629691	14.0598992487805	11.3512208833648	12.5977849627759	5.82772450458462	13.1749650831419	14.0620494908344	11.3031700422095	12.5980336038193
"FBgn0030699"	10.4884532114617	10.6341104998421	9.54161207911282	10.3742492370237	11.1812241616136	10.5309501045194	10.6830493143528	9.47799123822869	10.3048209044158	11.1902839490813
"FBgn0030700"	7.47539102091233	7.6916108692995	7.46166755241614	7.52585786329056	8.58811585628311	7.45283486225731	7.83573315295667	6.97872765251447	7.60873413549083	8.63074614137219
"FBgn0030701"	10.5301984793118	9.77458276331596	9.56064388256089	9.30260142019629	9.32404588955849	10.5538937510954	9.7166228829275	9.66654807497829	9.35704254951547	9.3558905925839
"FBgn0030703"	12.2242117308642	12.0042416012289	12.0376877850147	11.8815349943398	11.1765043812613	12.19403466768	12.0075364225063	11.9300274640563	11.8756481268852	11.1855514766591
"FBgn0030704"	8.62775741506979	8.92663892770807	8.92481658747639	8.74123191440825	10.3668434291967	8.4296879846391	8.97890597303974	9.00704560064101	8.86361264512102	10.4400931285064
"FBgn0030706"	4.65981388034948	4.58832209780793	7.2050968779216	6.74095734313001	7.13896098932026	4.91396460368893	4.85376259832158	7.16661371257909	6.44337212777373	6.96600415927207
"FBgn0030707"	1.2451203925124	1.03886846815981	0.32213257417695	1.80969051853015	3.48955465147035	1.77571316854063	-0.0355266203114926	0.267315100592907	2.12229565536634	2.99048140951352
"FBgn0030710"	9.15037535240172	7.86365235525776	7.36076353566218	7.2981117063192	7.53384170774346	9.22654278188917	7.92628522743442	7.38834359292873	7.26710666978362	7.46616657195609
"FBgn0030711"	8.29527223649263	8.24809254195473	8.42193496062622	7.68608012099067	7.66085826942631	8.23610928997952	8.08792968570583	8.5259481804567	7.86161628036447	7.723016935227
"FBgn0030716"	8.97209958669451	10.3416829269233	8.87751351206071	8.81268484574272	10.5599389740147	9.00792114158905	10.3418866651486	9.03224411361476	8.75930357118667	10.6382799653142
"FBgn0030717"	8.84290356333578	10.6268203309882	10.777785621404	11.0596426198687	11.466656844122	8.94278101131412	10.6412522712315	10.668416984223	11.0751614015814	11.4102670795651
"FBgn0030718"	11.6177741353474	11.3338966989264	11.2396065205206	11.7447600868761	11.3722525754348	11.6189633989361	11.3974375006178	11.2501333065561	11.7039307875948	11.3704959458652
"FBgn0030719"	12.9025386351573	12.0261233176157	12.2393151108029	11.8359724376984	11.760199432499	12.8701565391549	12.0056328406831	12.2093238871324	11.8452278666248	11.7408262717166
"FBgn0030720"	11.523948880242	11.3760624455064	10.6351981231916	10.2400585783227	12.0280303479953	11.5647011127132	11.378543436534	10.6550140811904	10.1338890681226	12.0566392953992
"FBgn0030721"	4.01515574202563	10.6062249285399	11.9444485107387	11.2613496234424	10.6686417931655	3.95646236052084	10.5963526344758	12.0003164555121	11.2084941664893	10.6879652663343
"FBgn0030722"	5.47070848775963	9.38397554577577	11.3664702102248	10.2438167136404	2.27667806524631	5.38661326319531	9.36867929689448	11.4252245033984	10.228417817308	1.84873343431592
"FBgn0030723"	6.46498588070706	5.71203457778057	5.16278884090645	3.72015909816205	6.90609564037356	6.2670702612948	5.68866773744227	5.02958830449045	4.69962619585544	6.88063521464728
"FBgn0030724"	9.95305139119016	8.63703905762244	8.81159120046514	8.66314553357174	8.50612525637965	9.97343225291628	8.7898369381928	8.58285633658375	8.71355286473539	8.46464282111561
"FBgn0030725"	3.15772583965998	4.60679016682503	8.0492734877456	5.48149049489313	4.8435833742691	3.30104648451773	5.03205111948618	8.15040565146511	6.09683169006134	5.03399926235247
"FBgn0030729"	2.10241815922617	1.03101170611063	0.972815109273307	1.17640515626708	3.38969471591318	1.76586721785135	0.940650624682315	0.257316527573816	0.0554158155316973	3.08211353025044
"FBgn0030731"	11.0403230571661	10.7063954696621	10.5013027928534	10.8125509881086	11.0057630403279	11.0879723822244	10.7651793586553	10.4294786595667	10.7647389457596	11.0812068615068
"FBgn0030733"	10.8067729765861	10.0139606822356	10.4091012855226	10.8451736803697	10.1945486340729	10.835867580812	10.0349082946321	10.3538859782079	10.8390636890505	10.145418627988
"FBgn0030734"	10.4540304717536	10.7948970467373	10.7146830271036	11.3064614046701	10.9395097174042	10.4697861660469	10.7609203287108	10.7294650138356	11.3075661770813	10.912684538498
"FBgn0030735"	9.74858345335172	9.33060809500704	8.62447328922001	9.18850666007987	9.73982545991905	9.72032572839962	9.37582643516227	8.66515566445972	9.24946702868374	9.76640192377809
"FBgn0030737"	6.69613058493205	5.79261328194336	7.2582491254136	5.99093091226124	5.41431835853284	6.57520255828039	5.76319598921367	6.99217597152292	6.30002498650683	5.56588424121825
"FBgn0030738"	10.9501201126798	10.892376944559	9.77335026236225	10.7631128345892	10.8058666194218	10.8985032212712	10.8358471683925	9.84998692493105	10.7830537145011	10.8225480173849
"FBgn0030739"	8.50244273799101	8.1715401885792	7.71952579223313	8.99841859437589	9.46139289744143	8.40359755402333	8.21700204849092	7.61672287828294	9.04668302322186	9.48916931480488
"FBgn0030740"	11.5041294292219	10.1974012260543	10.2836458306304	10.7533162897614	10.1525602044863	11.5115681761342	10.1977115728865	10.2763915229597	10.7332262610351	10.1962697196707
"FBgn0030742"	5.55817006327754	6.37730167468169	6.22080853536078	4.22984909630244	5.6006177061198	5.73957627105857	6.46640674860276	6.11036714538792	4.60488806019441	5.38766219152378
"FBgn0030743"	8.04926162560536	8.31119143244303	9.24583322871756	9.0541762641182	7.95179609491755	7.6382820455583	8.28273938777883	9.18088070838685	9.09930356849794	8.04478638499473
"FBgn0030744"	10.0491515075587	11.3238526385012	12.1890850060155	11.536643055439	9.99330073984686	10.0311784324136	11.3391631399132	12.211347160309	11.5599041663104	9.89770996255024
"FBgn0030745"	8.37118025144166	8.01516215712832	7.93907624305493	8.55246495383037	8.70582562452805	8.390074814464	7.9118612327514	7.92096883783606	8.47577711524169	8.72769807302126
"FBgn0030746"	2.03162283183398	6.55921110219762	6.73270609870199	5.94620860520023	2.86085368149759	2.4271117690987	6.31194014351601	6.75967058371309	5.80576417459604	3.60810076396144
"FBgn0030747"	7.1694213173143	5.97507288047877	5.67594120406174	6.80098778945386	6.61359981804851	7.06011844597505	6.07811041029144	6.36553458100398	6.76594730369675	6.57260805298217
"FBgn0030748"	4.16497037447665	3.85066040352901	4.42135479136417	4.63057699404404	4.54037598172442	4.36328526180884	3.4685000920184	3.57682047397833	4.9490265001182	4.96167294056487
"FBgn0030749"	10.8280820110745	9.53499395129693	9.61172912589947	9.98370575206783	9.37175244187782	10.8062756962074	9.59732494999191	9.6494785673187	9.89315737762933	9.479928415819
"FBgn0030752"	7.86172783514024	7.43699145031584	6.80723758464137	8.03972600058007	7.75656517407181	7.91918564304351	7.71946331494395	6.9495524643189	7.96554631783841	7.71196642960972
"FBgn0030753"	11.109245344867	11.1513769823503	11.3915821218732	11.3661025215464	11.3933759787745	11.1247275929363	11.1781019155817	11.4028186171923	11.3754323962816	11.2961633192454
"FBgn0030756"	0.0185962678093994	-0.128688220449647	0.868056288434441	3.93268733930231	1.89906569334032	-0.0448594724806806	0.404383267945736	0.795524122927352	3.68242190499275	1.49676564291901
"FBgn0030757"	10.5935303450163	12.1815094965659	10.4554022996527	11.2295799701403	11.9726517768486	10.6015991124225	12.1709574219925	10.3684333702941	11.2568834073947	12.0047633695225
"FBgn0030758"	11.6472325607426	10.3380000063117	9.89657076783322	10.0363461135439	10.2041200650974	11.6428321047611	10.2723962105816	9.81855393093675	10.0423619770205	10.0954806202809
"FBgn0030759"	7.1434222244306	7.08410280577367	6.83798875027492	7.91588791300657	7.87489080006763	7.3377049405688	6.82517460230222	6.96065211558662	7.96286129191469	7.90257981657762
"FBgn0030761"	8.70337005143044	8.57866016506125	8.41499564223556	9.10673340808475	8.53581605784021	8.52633332137175	8.58607806491257	8.43671471157684	9.16450791765905	8.62702389611013
"FBgn0030763"	4.31834768017373	3.76888745111713	3.02538481589861	3.8235875040947	7.13784097188099	4.17683154866775	3.04089802531019	3.42993408838244	4.38080667231558	7.00006435535499
"FBgn0030764"	7.31031945989324	12.9279947275546	13.2735630489146	11.7762249062345	14.3403413453725	7.20524292075844	12.9202288905785	13.2494342845178	11.8103553053543	14.3231774653806
"FBgn0030766"	9.96690457964056	9.51763158390217	8.86859403348392	9.61179419812873	8.74168646738038	9.92186138269909	9.57807462336312	8.86378558389654	9.57614419866302	8.72239335502684
"FBgn0030768"	9.85545080980971	11.5077785879552	12.0287744617724	12.2118929061754	13.0605983802677	10.0083307689364	11.5010053796839	11.9061737701346	12.223243239599	13.059438876897
"FBgn0030769"	6.59975193462986	5.52117824234908	6.0908001296238	8.15186358916993	5.94248421276767	6.64881432287709	5.42136299026818	6.03570129657026	7.98648654988621	6.29031869288311
"FBgn0030770"	3.65834637395104	9.04231174620418	10.8379627739784	9.40877292279602	1.82946185250959	3.90615712106631	9.16085416469751	10.7438115582004	9.48290922708915	2.032184601482
"FBgn0030774"	2.07243881012535	1.26126262529536	3.23126022294464	2.22657219904096	2.14724843737987	2.83290501112316	1.73052372196022	2.6601978624871	1.30988580292494	1.44711683982221
"FBgn0030775"	2.68661608101801	1.57661325407353	3.62145586623447	0.988308631317599	1.10707345579462	2.72414853726354	2.82384624405824	3.15888969079792	1.63002836242566	1.02092985705618
"FBgn0030777"	1.71900626342843	3.67454851682801	3.19080925782139	3.64080298897678	2.38516070753331	1.9293597571633	3.21513230195704	3.62003254847001	3.66620426644873	2.86079901583502
"FBgn0030778"	3.01476560882322	2.87375565673861	3.5770568752488	1.6212449259091	3.23952946508052	3.46944462682543	2.47174712993958	2.44281354405647	2.80240266889364	2.82844662550315
"FBgn0030780"	4.38443894600493	11.0118731210676	12.4694763841619	10.6893732281901	7.67376243564162	4.60397930189559	11.0404517810539	12.4911305878816	10.6234641153409	7.52097779891877
"FBgn0030786"	10.3736972227326	10.4322588741654	9.72506776099633	9.99685474032083	10.7767817700506	10.42920806853	10.330248268371	9.72740955743918	9.93398368677491	10.7346447131227
"FBgn0030787"	9.1045357302452	9.68453218733555	9.98455684342573	10.4552456393657	9.9443996516398	9.16549091291083	9.72824868960728	10.084728532657	10.488743810835	9.97051027356283
"FBgn0030788"	10.0130766914578	10.1154221985069	7.98431471146981	8.75839071565969	10.1824099628688	9.9755674381942	10.1212041682797	8.25594873634443	8.63898272806677	10.1366476446505
"FBgn0030789"	9.38982173135691	9.22832295309803	8.80511215179724	10.0273732700061	9.69776912094095	9.27762285929847	9.21576534385378	8.75800080688294	10.0318548631036	9.71383195912126
"FBgn0030790"	10.5781174034244	10.0923121254373	9.87329244010378	9.70390205659294	10.2117709223566	10.5484823254704	10.0967744636135	9.79030397160624	9.73856341421014	10.2347167453996
"FBgn0030791"	11.0137408031283	10.2840851563755	9.95864337559691	10.3593363264198	10.469928337775	10.9469737083008	10.2775694565426	9.99008002538878	10.3835437099045	10.4425409622757
"FBgn0030792"	9.37605309271403	9.93617300025062	10.6796351598501	10.5032108285985	10.7392996663176	9.3413412167694	9.98829741085697	10.7222242292078	10.493023599611	10.6752046140224
"FBgn0030793"	8.648806320955	8.75566713187529	8.22754817933458	8.75596753401653	9.37495028174793	8.78721187635137	8.61103283539092	8.24153498154097	8.7653257936933	9.3456175027711
"FBgn0030794"	7.5103616434635	7.72685206899379	8.01252044129905	8.04264521219394	8.32455294720207	7.38382595915779	7.6554615774354	7.99540374775535	8.1495576545985	8.33805865648987
"FBgn0030795"	5.47623282781572	4.90076887867562	4.97556605319449	4.97506607823018	6.35462234043983	5.1249136986061	5.09001781349164	5.00897643717854	3.90314694388752	6.29724862838082
"FBgn0030796"	11.3650708298792	10.8528844839333	9.83504130844083	9.94455826319872	7.87056042379749	11.2638028122813	10.745492303389	9.85433680475521	9.86678697325614	7.79849541554414
"FBgn0030797"	8.86138376353289	10.2748928194275	11.079022104021	10.1200136451795	9.78100977903245	8.72229110642722	10.3166272208717	11.0745385747819	10.1815926540331	9.90391011630487
"FBgn0030798"	3.73471923905649	4.56401103230248	5.8373675058842	4.48320087102624	4.02773075746101	3.87888233458074	4.67442003134431	5.8782494512064	3.38745118540657	4.13862060210157
"FBgn0030799"	7.49277434321256	6.80632631117308	7.2158318565519	7.09132171157098	6.9700707067065	7.42246166378918	6.61284884357522	7.43062371931315	7.20211473917086	6.97599671115061
"FBgn0030800"	9.22108138049072	8.45480368343424	8.34287732905716	8.01905347352275	7.69421908526404	9.32799925540265	8.23706839074537	8.38811183373964	7.94621841815945	7.71091297991781
"FBgn0030801"	7.87184943450195	7.88987466966793	8.23492756465591	8.1255289286906	7.77519429092776	8.03987577504563	7.76214106757008	8.13381313609537	8.26362097243103	7.96235714477697
"FBgn0030802"	10.0014083711016	10.7379719996197	11.2333113522882	11.1912817837668	11.2502014196859	10.0115701433215	10.8150797547322	11.2458829242525	11.2717318717179	11.2817478307859
"FBgn0030803"	9.12533983005112	11.0675231371	11.3446517192279	11.2279875482193	11.6287081921484	9.06460746042471	11.0193143456255	11.3064685171175	11.2518727455039	11.6430693808676
"FBgn0030804"	-0.129136924693677	-0.256214209005364	-0.000169315772744594	1.60008745403552	2.90906663234768	-0.183908737842114	0.289611962821745	0.644671322512515	1.49139167660349	3.08643294300024
"FBgn0030805"	7.30490954620302	7.37429754434983	7.34594707158665	7.56150031085063	7.93074992733137	7.57605602519025	7.33771539908456	7.57173961923167	7.5815507763223	8.04260497549473
"FBgn0030806"	9.15591838674417	9.10609652345538	8.21342760912456	8.35942196069866	7.93263897236314	9.12745176941526	9.13176760801685	8.26358722029597	8.43843355376847	8.01188887407175
"FBgn0030808"	10.3176650953642	8.84362685621402	8.37005458387327	8.74044613365181	8.32102596070087	10.3277409751249	8.80417396309393	8.44298507648205	8.69265618711439	8.39279559179968
"FBgn0030809"	14.1823299012218	13.1735451007471	12.5030498978012	12.4929236364138	12.8993790448125	14.198538899549	13.1592588986694	12.4501652008786	12.4825233131739	12.8624771566522
"FBgn0030812"	11.284812473679	11.1208171705776	10.211730516356	10.3240810195576	10.5232112927921	11.2372355732795	11.1299268863275	10.2139414210913	10.4144644493654	10.5704069834125
"FBgn0030813"	9.59085389269722	9.08290973360822	8.38618603407225	7.96037546445747	8.37446539373517	9.51287665140621	9.10175709602707	8.18154069940077	8.1053419344777	8.29768092382273
"FBgn0030814"	3.17620742452639	9.72885034486966	10.5660711063807	10.0207710311688	3.42174958120661	4.01314225497885	9.75053310181546	10.5273368064351	10.1168478293039	3.53604288596811
"FBgn0030815"	2.62194029290222	2.33848606450905	2.92352701532674	4.33819464937579	4.85140293021989	2.01846120220516	2.57017778511666	4.57670735678686	4.91705216652554	4.89147423195966
"FBgn0030816"	6.46400254661614	5.01532238917787	5.51389952546856	5.10295353787544	4.26035390442975	6.16419462704584	5.09519921821041	5.67169272543246	5.77564911010436	4.26969170824845
"FBgn0030817"	6.7783791940987	5.94265324694259	6.68690421541928	7.2675795594192	7.65266394638918	7.07672118549021	5.47652469170898	6.37218856049897	7.2306765931094	7.74794511725684
"FBgn0030823"	1.97578952077708	5.42255309960942	8.5531410455586	6.03789499237095	1.71363204468748	1.85357308338558	5.40069080593702	8.5014309576035	6.4451100376196	1.59692228319523
"FBgn0030828"	7.9535171181756	7.7558182728447	9.14403524488524	8.24163621939303	7.43741874459689	8.25878109444806	7.67766629683953	9.10999928073699	8.34327467260649	7.4767460511925
"FBgn0030829"	1.87525184136381	1.31705491976304	3.58311865566084	2.96319885655135	1.18398025166247	2.78598068345969	1.53098201023152	3.47055379051818	3.36154372353245	1.51392282264456
